STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;CDSD;DSND;EMNT;EMSD;EMXP;EMXT;HDSD;PRCP;TAVG;TMAX;TMIN
RSM00026072;PETROKREPOST,RS;59.933;31;17;1989-11;;;;;0.48;;;2.6;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1989-12;;;;;0.28;;;2.29;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-01;;;;;0.28;;;2.07;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-02;;;;;0.78;;;3.56;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-03;;;;;0.61;;;2.41;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-04;;;;;0.25;;;0.63;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-05;;;;;0.55;;;2.08;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-06;;;;;0.26;;;1.22;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-07;;;;;0.68;;;3.17;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-08;;;;;0.63;;;2.5;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-09;;;;;1.64;;;4.96;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-10;;;;;0.67;;;2.89;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-11;;;;;0.33;;;2.1;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1990-12;;;;;0.33;;;1.41;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-01;;;;;0.49;;;2.68;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-02;;;;;0.33;;;2.01;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-03;;;;;0.5;;;1.8;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-04;;;;;0.92;;;1.83;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-05;;;;;0.52;;;1.66;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-06;;;;;1.05;;;2.95;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-07;;;;;0.52;;;1.82;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-08;;;;;0.66;;;1.88;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-09;;;;;0.34;;;1.81;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-10;;;;;0.92;;;2.34;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-11;;;;;0.65;;;2.65;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1991-12;;;;;0.28;;;2.09;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-01;;;;;0.41;;;2.35;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-02;;;;;0.31;;;1.68;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-03;;;;;0.39;;;1.56;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-04;;;;;0.59;;;3.58;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-05;;;;;0.33;;;1.24;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-06;;;;;0.41;;;1.05;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-07;;;;;0.48;;;2.31;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-08;;;;;0.29;;;1.7;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-09;;;;;0.57;;;1.55;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-10;;;;;0.36;;;1.96;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-11;;;;;0.39;;;2.21;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1992-12;;;;;0.28;;;1.78;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-01;;;;;0.51;;;3.15;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-02;;;;;0.33;;;1.23;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-03;;;;;0.35;;;1.03;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-04;;;;;0.44;;;1.33;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-05;;;;;0.26;;;0.9;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-06;;;;;0.38;;;1.95;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-07;;;;;1.17;;;3.99;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-08;;;;;1.19;;;4.64;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-09;;;;;0.27;;;0.98;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-10;;;;;0.89;;;3.33;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-11;;;;;0.04;;;0.07;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1993-12;;;;;0.47;;;1.98;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-01;;;;;0.17;;;1.87;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-02;;;;;0.09;;;0.18;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-03;;;;;0.32;;;1.96;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-04;;;;;0.62;;;1.43;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-05;;;;;1.06;;;2.57;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-06;;;;;0.72;;;3.26;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-07;;;;;0.33;;;0.56;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-08;;;;;0.52;;;2.36;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-09;;;;;1.14;;;5.71;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-10;;;;;0.43;;;2.35;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-11;;;;;0.5;;;2.02;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1994-12;;;;;0.31;;;1.74;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-01;;;;;0.35;;;2.13;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-02;;;;;0.31;;;2.41;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-03;;;;;0.68;;;2.82;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-04;;;;;0.3;;;1.87;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-05;;;;;1.16;;;2.56;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-06;;;;;1.07;;;3.16;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-07;;;;;0.97;;;3;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-08;;;;;0.49;;;1.56;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-09;;;;;0.53;;;3.46;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-10;;;;;0.38;;;2.34;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-11;;;;;0.75;;;4.39;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1995-12;;;;;0.2;;;1.02;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1996-01;;;;;0.14;;;0.72;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1996-02;;;;;0.17;;;0.84;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1996-03;;;;;0.13;;;0.46;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1996-04;;;;;0.27;;;1.3;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1996-05;;;;;0.59;;;2.43;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;1996-06;;;;;0.64;;;2.03;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2012-09;;;;;0.67;;;2.85;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2012-10;;;;;0.55;63;;1.89;;48.1;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2012-11;;;;;0.67;;;3.09;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2012-12;;31;;12;0.24;;;2.04;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-01;;28;;14;0.32;;;1.42;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-02;;;;;0.16;;;0.78;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-03;;29;;17;0.08;40;;0.39;;26.5;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-04;;;;;0.28;64;;1.16;;48.6;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-05;;;31;;0.67;;;2.36;;;45.8
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-06;;;47;;0.72;;;3.34;;;54.2
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-07;;;;;1.22;;;4.47;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-08;;;;;0.89;;;3.79;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-09;;;;;0.79;;;2.26;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-10;;;;;0.51;;;2.92;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-11;;;;;0.39;;;2.81;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2013-12;;;;;0.28;;;1.85;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-01;;;;;0.55;;;1.93;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-02;;24;;9;0.2;;;1.72;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-03;;;;;0.55;;;1.2;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-04;;;;;0.16;;;0.66;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-05;;;29;;1.34;;;3.51;;;44.7
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-06;;;;;0.67;;;3.05;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-07;;;46;;0.43;;;0.96;;;57.9
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-08;;;;;0.79;;;2.8;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-09;;;;;0.55;;;0.92;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-10;;;;;0.16;;;0.86;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-11;;;;;0.54;;;1.46;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2014-12;;;;;0.28;;;1.55;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-01;;;;;0.35;;;2.78;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-02;;28;;18;0.34;;;1.33;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-03;;;;;0.26;57;;0.88;;42.4;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-04;;;;;0.59;68;;2.84;;48.1;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-05;;;;;0.63;73;;1.98;;62.6;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-06;;;42;;1.26;79;;1.81;59.5;69.3;49.6
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-07;;;;;0.91;81;;4.58;;69;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-08;;;;;0.89;80;;3.47;;71.4;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-09;;;;;1.02;73;;4.28;;62.3;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-10;;;;;0.31;62;;1.62;;46.8;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-11;;;;;0.39;;;1.92;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2015-12;;;;;0.47;;;2.52;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-01;;30;;10;0.43;;;2.05;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-02;;24;;6;0.3;;;1.69;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-03;;;;;0.13;57;;0.44;;39.9;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-04;;;;;0.91;;;2.78;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-05;;;;;0.13;78;;0.41;;66.6;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-06;;;;;0.71;81;;3.07;;69.6;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-07;;;52;;1.46;89;;7.06;65.1;72;58.2
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-08;;;;;1.65;80;;7.49;;69.9;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-09;;;;;0.94;;;2.62;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-10;;;;;0.75;59;;1.8;;44.1;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-11;;23;;8;0.55;;;3.84;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2016-12;;26;;11;0.39;;;1.57;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-01;;29;;5;0.28;;;1.07;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-02;;28;;8;0.47;;;1.29;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-03;;;;;0.22;47;;1.09;;39.8;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-04;;;;;0.55;62;;3.07;;43.6;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-05;;;;;0.67;75;;1.13;;55.2;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-06;;;35;;0.43;78;;2.64;55.3;64.1;46.5
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-07;;;;;0.87;78;;3.14;;68.7;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-08;;;;;1.34;82;;5.15;;69.9;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-09;;;;;0.87;74;;2.38;;60.6;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-10;;;;;0.65;53;;3.96;;44;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-11;;;;;0.24;46;;1.17;;37.2;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2017-12;;30;;10;0.35;;;2.7;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-01;;27;;5;0.2;;;1.71;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-02;;28;;10;0.16;33;;1.18;;22.1;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-03;;31;;11;0.2;42;;1.17;;30;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-04;;;;;0.59;67;;2.53;;51.4;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-05;;;;;0.59;82;;1.23;;67.5;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-06;;;;;0.33;83;;1.12;;69.2;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-07;;;48;;1.14;86;60;4.36;67.1;75.3;59
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-08;;;;;0.71;89;;2.75;;73.9;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-09;;;;;0.55;74;;2.59;;64.1;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-10;;;;;0.35;67;;1.22;;50.8;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-11;;;;;0.51;;;0.84;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2018-12;;26;;9;0.39;;;1.47;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-01;;31;;23;0.63;;;2.61;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-02;;28;;24;0.47;;;2.33;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-03;;31;;29;0.43;51;;2.39;;37.4;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-04;;;;;0.2;71;;0.53;;52.9;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-05;;;;;0.71;80;;3.1;;62;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-06;;;39;;0.28;90;;0.72;63.8;73.9;53.8
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-07;;;;;0.94;85;;3.78;;69.1;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-08;;;;;0.55;78;;1.4;;69.7;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-09;;;;;0.59;80;;2.32;;60;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-10;;;;;0.83;58;;4.71;;46.4;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-11;;;;;0.28;;;1.58;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2019-12;;;;;0.43;;;3.89;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-01;;;;;0.43;;;2.37;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-02;;;;;0.91;;;2.98;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-03;;;;;0.47;56;;2.46;;41.8;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-04;;;;;0.31;65;;1.92;;46.4;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-05;;;28;;0.71;71;;2.36;47.1;57.2;37.1
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-06;;;;;0.87;89;;2.62;;73.7;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-07;;;;;1.1;83;;3.2;;71.4;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-08;;;;;0.91;82;;4.26;;70.5;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-09;;;;;0.55;75;;1.95;;64.6;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-10;;;;;0.34;69;;2.37;;52.6;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-11;;;;;0.55;;;2.11;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2020-12;;;;;0.35;;;1.78;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2021-01;;31;;10;0.26;;;1.35;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2021-03;;29;;12;0.39;56;;1.91;;35.7;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2021-04;;;;;0.31;68;;1.28;;49.5;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2021-05;;;;;0.67;89;;3.93;;62;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2021-06;;;43;;0.28;96;;0.58;67.5;78.7;56.2
RSM00026072;PETROKREPOST,RS;59.933;31;17;2021-07;;;49;;0.28;95;17;0.88;71.1;82.3;59.8
RSM00026072;PETROKREPOST,RS;59.933;31;17;2021-08;;;;;0.75;80;;3.06;;68.9;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2021-09;;;;;0.55;65;;2.41;;54.9;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2021-10;;;;;0.69;59;;2.67;;50.8;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2021-11;;;;;0.59;;;4.07;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2021-12;;31;;22;0.39;;;2.98;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-01;;31;;23;0.39;;;2.16;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-02;;28;;26;0.31;39;;2.19;;32.2;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-03;;31;3;19;0.28;55;;0.93;30.5;39.5;21.6
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-04;;;;;0.43;56;;1.06;;46.3;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-05;;;;;0.28;71;;1.08;;57.3;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-06;;;43;;0.26;88;;1.37;62.1;71.7;52.5
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-07;;;;;1.38;89;;3.13;;76.2;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-08;;;49;;2.28;89;;5.57;67.7;78.4;57.1
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-09;;;;;2.13;64;;5.15;;55.8;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-10;;;;;1.1;58;;4.73;;50.1;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-11;;;;;0.35;;;1.93;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2022-12;;31;;10;0.39;;;2.32;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2023-01;;31;;9;0.43;;;2.37;;;
RSM00026072;PETROKREPOST,RS;59.933;31;17;2023-02;;28;;11;0.16;;;1.06;;;
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-01;0;;-16;;0.37;36;;1.06;10.6;16.5;4.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-02;0;;-12;;0.22;36;;0.87;15.6;22.7;8.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-03;0;;-8;;0.26;40;;1.39;20.1;28.7;11.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-04;0;;-7;;0.2;55;;0.41;30.3;38.8;21.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-05;0;;26;;0.17;72;;0.52;44;53.1;34.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-06;29;;41;;0.39;85;;1.3;58.4;67.1;49.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-07;60;;49;;0.66;83;101;3.04;62.7;70.6;54.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-08;67;;48;;2.41;80;265;7.07;59.9;66.3;53.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-09;67;;31;;0.58;73;649;1.5;52.2;58.1;46.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-10;67;;12;;0.39;56;1510;1.12;37.2;41.4;33.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-11;67;;14;;0.39;45;2513;1.2;31.5;36.4;26.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1881-12;67;;1;;0.19;41;3762;0.56;23.3;27.6;18.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-01;;;5;;0.17;;;0.58;;;24.7
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-02;;;0;;0.18;;;0.83;;;18.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-03;;;13;;0.13;;;0.58;;;26.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-04;;;22;;0.22;;;0.59;;;31
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-05;;;32;;0.39;;;1.07;;;42
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-06;;;35;;0.28;;;1.16;;;49.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-07;;;43;;0.78;;;2.91;;;57
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-08;;;51;;1.4;;;3.24;;;58.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-09;;;31;;1.26;;;1.5;;;46.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-10;;;18;;0.24;;;0.92;;;32.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-11;;;-3;;0.25;;;1.28;;;18.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1882-12;;;-14;;0.3;;;0.89;;;6.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-01;;;-33;;0.22;;;0.94;;;0.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-02;;;-11;;0.24;;;0.54;;;8.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-03;;;-22;;0.2;;;0.67;;;8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-04;;;21;;0.41;;;0.81;;;30.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-05;;;28;;0.93;;;2.14;;;41.8
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-06;;;46;;0.42;;;0.67;;;53.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-07;;;46;;1.8;;;5.37;;;56.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-08;;;44;;0.89;;;4.89;;;52.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-09;;;31;;1.07;81;;3.7;54.4;61.8;47
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-10;;;28;;0.58;51;;2.13;41.4;46;36.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-11;;;26;;0.57;45;;2.22;36.7;39.5;33.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1883-12;;;9;;0.22;39;;0.9;27.4;31.5;23.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-01;0;;-5;;0.3;36;;1.31;19.1;25.6;12.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-02;0;;-11;;0.36;39;;0.72;20;25.8;14.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-03;0;;-3;;0.05;39;;0.17;22.1;29.9;14.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-04;0;;10;;0.24;53;;0.57;32.4;40.2;24.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-05;0;;29;;0.67;63;;3.34;43.5;50.1;36.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-06;16;;41;;0.69;78;;2.81;59.8;68.1;51.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-07;41;;47;;0.42;79;97;2.3;62.7;69.7;55.6
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-08;48;;38;;0.55;76;372;2.07;56.3;63.2;49.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-09;48;;32;;0.35;70;786;0.99;51.2;58;44.5
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-10;48;;28;;0.36;63;1448;0.99;43.6;48.9;38.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-11;48;;1;;0.34;47;2575;0.8;27.4;31.7;23.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1884-12;48;;0;;0.22;39;3981;1.2;19.7;25;14.3
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1885-01;0;;-10;;0.27;32;5390;1.29;19.5;26;13.1
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1885-02;0;;-17;;0.46;38;6560;1.48;23.2;29.5;16.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1885-03;0;;-6;;0.08;44;7823;0.44;24.3;32.6;15.9
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1885-04;0;;13;;0.38;56;8742;0.82;34.4;41.6;27.2
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1885-05;2;;20;;0.39;78;9276;2.09;47.9;55.3;40.4
RSM00026063;ST.PETERSBURG,RS;59.9667;30.3;3;1885-06;16;;37;;0.54;83;9564;1.47;55.8;63.6;48.1
